"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrezgene_id","external_gene_name","gene_biotype","external_gene_source","transcript_count","description"
"ENSG00000227097",7003.76768634035,-6.64482481344467,0.144382289685252,-46.0224368787208,0,0,"NA","RPS28P7","processed_pseudogene","HGNC Symbol",1,"ribosomal protein S28 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:35787]"
"ENSG00000227376",9818.88505546115,-9.49053234960719,0.16925488548189,-56.0724278214272,0,0,"NA","FTH1P16","processed_pseudogene","HGNC Symbol",1,"ferritin heavy chain 1 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:3986]"
"ENSG00000227939",5993.86504178882,-5.29804977907321,0.105330951032538,-50.2990785437469,0,0,"NA","RPL3P2","processed_pseudogene","HGNC Symbol",1,"ribosomal protein L3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:17834]"
"ENSG00000228110",1758.53576094517,-6.84003547819447,0.174395446137103,-39.2214110500174,0,0,"NA","ST13P19","processed_pseudogene","HGNC Symbol",1,"ST13, Hsp70 interacting protein pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:38862]"
"ENSG00000228205",3327.6891750577,-5.59681784669029,0.108042113857556,-51.8021875624278,0,0,"NA","AC131235.2","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein S3 (RPS3) pseudogene"
"ENSG00000228218",2399.23634140817,-4.00489889295798,0.103466122584289,-38.7073449060137,0,0,"NA","ATF4P3","processed_pseudogene","HGNC Symbol",1,"activating transcription factor 4 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:788]"
"ENSG00000228224",2927.02668801348,-7.88831428195508,0.184027162352202,-42.8649454848298,0,0,"NA","NACA4P","transcribed_processed_pseudogene","HGNC Symbol",2,"NACA family member 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:24688]"
"ENSG00000228232",8331.02201661599,-3.89834794430144,0.0971780943891751,-40.1155010170243,0,0,"NA","GAPDHP1","processed_pseudogene","HGNC Symbol",1,"glyceraldehyde-3-phosphate dehydrogenase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:4159]"
"ENSG00000228347",1725.84498572302,-4.76911641927544,0.110267554386135,-43.2504053057615,0,0,"NA","FTLP17","processed_pseudogene","HGNC Symbol",1,"ferritin light chain pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:37967]"
"ENSG00000228477",2171.48486965538,-6.34633034857726,0.142089507016171,-44.664313937376,0,0,"NA","AL663070.2","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein S2 (RPS2) pseudogene"
"ENSG00000229091",3175.86402828808,-6.7485184674832,0.129857704686099,-51.9685642357239,0,0,"NA","HSPA8P8","processed_pseudogene","HGNC Symbol",1,"heat shock protein family A (Hsp70) member 8 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:44923]"
"ENSG00000229132",3559.03793688593,-3.89715025241758,0.0896933021175226,-43.4497354920801,0,0,"NA","EIF4A1P10","processed_pseudogene","HGNC Symbol",1,"eukaryotic translation initiation factor 4A1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:37930]"
"ENSG00000229251",1960.22723823574,-6.33205402287109,0.141912818057581,-44.6193241001096,0,0,"NA","HNRNPA1P8","processed_pseudogene","HGNC Symbol",1,"heterogeneous nuclear ribonucleoprotein A1 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:39126]"
"ENSG00000229932",2946.12483109375,-4.80373270070811,0.102480653675751,-46.874532201045,0,0,"NA","YWHAZP3","processed_pseudogene","HGNC Symbol",1,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:31101]"
"ENSG00000230037",4910.1670147055,-9.38424578963675,0.204602980999172,-45.8656356999741,0,0,"NA","UBBP1","processed_pseudogene","HGNC Symbol",1,"ubiquitin B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:12464]"
"ENSG00000230581",6784.47849171158,-7.64542532132647,0.147177836971782,-51.9468520439822,0,0,"NA","ACTG1P14","processed_pseudogene","HGNC Symbol",1,"actin gamma 1 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:49751]"
"ENSG00000232176",2308.02828117132,-4.22765349176156,0.0984031368547557,-42.9625886622052,0,0,"NA","AL161909.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein S6 (RPS6) pseudogene"
"ENSG00000233057",11186.6630617749,-8.30781684541624,0.152586489664606,-54.4466083706185,0,0,"NA","EEF1A1P14","processed_pseudogene","HGNC Symbol",1,"eukaryotic translation elongation factor 1 alpha 1 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:3197]"
"ENSG00000233426",2739.77152402857,-5.08091817650313,0.105989764733004,-47.9378191781287,0,0,"NA","EIF3FP3","processed_pseudogene","HGNC Symbol",1,"eukaryotic translation initiation factor 3 subunit F pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37625]"
"ENSG00000233597",4504.73775322543,-6.6766604266832,0.171848381918096,-38.852041271272,0,0,"NA","AC133435.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein L19 (RPL19) pseudogene"
"ENSG00000234176",3102.28717687793,-4.37734226764177,0.100120094726186,-43.7209161618669,0,0,"NA","HSPA8P1","processed_pseudogene","HGNC Symbol",1,"heat shock protein family A (Hsp70) member 8 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:5245]"
"ENSG00000234975",4146.6135557013,-4.71348338408018,0.109274597999257,-43.134300838263,0,0,"NA","FTH1P2","processed_pseudogene","HGNC Symbol",1,"ferritin heavy chain 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:3989]"
"ENSG00000235587",9245.08923402745,-5.63584575100467,0.119497323010791,-47.1629456544038,0,0,"NA","GAPDHP65","processed_pseudogene","HGNC Symbol",1,"glyceraldehyde 3 phosphate dehydrogenase pseudogene 65 [Source:HGNC Symbol;Acc:HGNC:4143]"
"ENSG00000236281",2264.17662543931,-7.30202805543123,0.183645810694549,-39.7614736095254,0,0,"NA","NDUFB9P2","processed_pseudogene","HGNC Symbol",1,"NADH:ubiquinone oxidoreductase subunit B9 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:52270]"
"ENSG00000237214",2672.02194552342,-5.31567578671753,0.120404727766783,-44.1483975364629,0,0,"NA","AL080243.4","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein S9 (RPS9) pseudogene"
"ENSG00000237433",2479.07823840295,-7.68550664485673,0.17097881357287,-44.9500524904579,0,0,"NA","RPSAP11","processed_pseudogene","HGNC Symbol",1,"ribosomal protein SA pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:6503]"
"ENSG00000240036",1203.90818725615,-5.92682260706449,0.151246417140095,-39.1865322771557,0,0,"NA","AC104563.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"novel pseudogene"
"ENSG00000240540",3006.9538900145,-9.15862377567883,0.231408730330288,-39.5776933852357,0,0,"NA","RPL3P9","processed_pseudogene","HGNC Symbol",1,"ribosomal protein L3 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:36839]"
"ENSG00000242265",3984.47798822605,7.19023091967368,0.17864507432655,40.2486939356103,0,0,"23089","PEG10","protein_coding","HGNC Symbol",9,"paternally expressed 10 [Source:HGNC Symbol;Acc:HGNC:14005]"
"ENSG00000242952",4043.29814741741,-9.67947511843708,0.240992177870728,-40.1651008093272,0,0,"NA","RPSAP3","transcribed_processed_pseudogene","HGNC Symbol",1,"ribosomal protein SA pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:19792]"
"ENSG00000243538",1706.79608326647,-7.70713180953965,0.196858952446095,-39.1505273891471,0,0,"NA","RPS26P28","processed_pseudogene","HGNC Symbol",1,"ribosomal protein S26 pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:36149]"
"ENSG00000243746",2656.87308107576,-7.77238662746827,0.166512838155982,-46.6774016558857,0,0,"NA","EEF1A1P10","processed_pseudogene","HGNC Symbol",1,"eukaryotic translation elongation factor 1 alpha 1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:3205]"
"ENSG00000243759",1688.14219355171,-5.26489871942228,0.123650426469619,-42.5788965694824,0,0,"NA","ST13P15","processed_pseudogene","HGNC Symbol",1,"ST13, Hsp70 interacting protein pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:38850]"
"ENSG00000244073",3048.81034740703,-6.27431384222318,0.135957033571318,-46.1492405167247,0,0,"NA","RPS4XP6","processed_pseudogene","HGNC Symbol",1,"ribosomal protein S4X pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:36057]"
"ENSG00000245532",9279.71680214174,7.20015493197699,0.130207668034771,55.2974724196292,0,0,"NA","NEAT1","lncRNA","HGNC Symbol",9,"nuclear paraspeckle assembly transcript 1 [Source:HGNC Symbol;Acc:HGNC:30815]"
"ENSG00000248415",5289.58440102163,-9.32705259028463,0.191339562991044,-48.7460744891595,0,0,"NA","GAPDHP61","processed_pseudogene","HGNC Symbol",1,"glyceraldehyde 3 phosphate dehydrogenase pseudogene 61 [Source:HGNC Symbol;Acc:HGNC:4155]"
"ENSG00000251593",2459.67317089376,-5.57461831355008,0.11680580645883,-47.7255239491449,0,0,"NA","MSNP1","processed_pseudogene","HGNC Symbol",1,"moesin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7374]"
"ENSG00000254244",1283.24552851456,-5.89011469038702,0.143006331203336,-41.1877896651448,0,0,"NA","PAICSP4","processed_pseudogene","HGNC Symbol",1,"phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:38097]"
"ENSG00000256356",2410.16506222628,-5.02065340983059,0.117151825421743,-42.8559554386489,0,0,"NA","HSPA8P5","processed_pseudogene","HGNC Symbol",1,"heat shock protein family A (Hsp70) member 8 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:44920]"
"ENSG00000259078",1774.89075016961,-7.43817584598567,0.187753313501181,-39.6167487395044,0,0,"NA","PTBP1P","processed_pseudogene","HGNC Symbol",1,"polypyrimidine tract binding protein 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:20030]"
"ENSG00000259612",1834.00609812857,-4.02262040066229,0.10026408506455,-40.1202524121428,0,0,"NA","EEF1A1P22","processed_pseudogene","HGNC Symbol",1,"eukaryotic translation elongation factor 1 alpha 1 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:37895]"
"ENSG00000259706",1742.90661295364,-5.06631133490865,0.120678713439323,-41.9818142779255,0,0,"NA","HSP90B2P","processed_pseudogene","HGNC Symbol",1,"heat shock protein 90 beta family member 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:12099]"
"ENSG00000263563",1965.5319206987,-4.31974547176927,0.102622607977355,-42.093507044008,0,0,"NA","UBBP4","transcribed_unprocessed_pseudogene","HGNC Symbol",3,"ubiquitin B pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:12467]"
"ENSG00000265273",1635.95190125836,-7.54920323984213,0.191089657043387,-39.5060797985947,0,0,"NA","PGDP1","processed_pseudogene","HGNC Symbol",1,"phosphogluconate dehydrogenase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:8892]"
"ENSG00000270532",1533.72549902027,-7.02195701671979,0.171443604225988,-40.9578242852605,0,0,"NA","PEBP1P2","processed_pseudogene","HGNC Symbol",1,"phosphatidylethanolamine binding protein 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44344]"
"ENSG00000273654",1282.6559393788,-4.51420969345247,0.113488314285489,-39.7768679698302,0,0,"NA","AC020904.2","transcribed_processed_pseudogene","Clone-based (Ensembl) gene",2,"citrate synthase (CS) pseudogene"
"ENSG00000276043",4136.98123068521,4.8590142689497,0.116315007898453,41.7746115203963,0,0,"29128","UHRF1","protein_coding","HGNC Symbol",8,"ubiquitin like with PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:12556]"
"ENSG00000127241",3001.40848059036,-9.13389335203989,0.237715154600214,-38.4236897618124,4.94065645841247e-323,6.87739379011015e-321,"5648","MASP1","protein_coding","HGNC Symbol",15,"mannan binding lectin serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:6901]"
"ENSG00000229465",2007.80895221154,-6.32617579677519,0.164671730681573,-38.4168902008332,6.91691904177745e-323,9.57005155994495e-321,"NA","ACTG1P11","processed_pseudogene","HGNC Symbol",1,"actin gamma 1 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:37651]"
"ENSG00000178429",1490.1905589119,-4.72628917707565,0.123072829463699,-38.402376850121,1.18575755001899e-322,1.63091069692195e-320,"NA","RPS3AP5","processed_pseudogene","HGNC Symbol",1,"RPS3A pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:23744]"
"ENSG00000197381",3301.99460515594,3.16141794461462,0.0827584723246932,38.2005353145133,2.75896137950669e-319,3.77168182431706e-317,"104","ADARB1","protein_coding","HGNC Symbol",15,"adenosine deaminase RNA specific B1 [Source:HGNC Symbol;Acc:HGNC:226]"
"ENSG00000114573",5514.65179110165,-2.78796024230587,0.0731248605441524,-38.1260247412371,4.74837599036397e-318,6.45270380472008e-316,"523","ATP6V1A","protein_coding","HGNC Symbol",6,"ATPase H+ transporting V1 subunit A [Source:HGNC Symbol;Acc:HGNC:851]"
"ENSG00000233994",1341.89790298108,-5.76046727951338,0.15127728618306,-38.0788644803073,2.86731294003355e-317,3.87341742094965e-315,"NA","GDI2P2","processed_pseudogene","HGNC Symbol",1,"GDP dissociation inhibitor 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:37976]"
"ENSG00000206228",2420.64656360072,-3.88753685172426,0.102209579792345,-38.0349558194293,1.52648893454212e-316,2.04998484562332e-314,"NA","HNRNPA1P4","processed_pseudogene","HGNC Symbol",1,"heterogeneous nuclear ribonucleoprotein A1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:32234]"
"ENSG00000083720",5378.21630665049,-3.42237454175171,0.0900392418647115,-38.009810732236,3.97373639303723e-316,5.30528665789915e-314,"5019","OXCT1","protein_coding","HGNC Symbol",8,"3-oxoacid CoA-transferase 1 [Source:HGNC Symbol;Acc:HGNC:8527]"
"ENSG00000232004",1098.01016220862,-5.44365006725416,0.143240376703631,-38.0036006084878,5.03239654379485e-316,6.67962866820104e-314,"NA","CAP1P2","processed_pseudogene","HGNC Symbol",1,"CAP1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:31970]"
"ENSG00000110492",2709.23242489111,7.35306837532616,0.193581064231304,37.9844402887474,1.04267801643282e-315,1.37597335923503e-313,"4192","MDK","protein_coding","HGNC Symbol",13,"midkine [Source:HGNC Symbol;Acc:HGNC:6972]"
"ENSG00000213820",3469.75120342365,-9.39829708580049,0.247495057179208,-37.973675890405,1.56971984653554e-315,2.05958069521622e-313,"NA","RPL13P2","processed_pseudogene","HGNC Symbol",1,"ribosomal protein L13 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16342]"
"ENSG00000060718",4501.65689396366,7.17416912227043,0.189054262624732,37.9476718623954,4.21526165869609e-315,5.49910992389035e-313,"1301","COL11A1","protein_coding","HGNC Symbol",14,"collagen type XI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2186]"
"ENSG00000163359",54792.2929206255,3.08465791512837,0.0814610992715791,37.8666374835501,9.11611794656515e-314,1.18250552681844e-311,"1293","COL6A3","protein_coding","HGNC Symbol",14,"collagen type VI alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2213]"
"ENSG00000261614",1679.88944880215,-7.52696522539904,0.198841886460515,-37.8540224063591,1.47020622279432e-313,1.8963168399091e-311,"NA","YBX3P1","processed_pseudogene","HGNC Symbol",1,"Y-box binding protein 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:2429]"
"ENSG00000261150",1169.31218670337,-5.03580271292539,0.133061820730297,-37.8455870007406,2.02365177554674e-313,2.59550393459145e-311,"83481","EPPK1","protein_coding","HGNC Symbol",2,"epiplakin 1 [Source:HGNC Symbol;Acc:HGNC:15577]"
"ENSG00000235297",2021.54949506387,-4.96078888413882,0.13140556005003,-37.7517426374508,7.04268514346877e-312,8.98237440365321e-310,"NA","FAUP1","processed_pseudogene","HGNC Symbol",1,"FAU pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:17984]"
"ENSG00000156113",2030.9059881673,5.16509286489307,0.137101802695047,37.6734132109241,1.3537764079348e-310,1.71703974406397e-308,"3778","KCNMA1","protein_coding","HGNC Symbol",93,"potassium calcium-activated channel subfamily M alpha 1 [Source:HGNC Symbol;Acc:HGNC:6284]"
"ENSG00000243388",2077.94795850235,-8.45137346492475,0.224403784606553,-37.6614569123357,2.12458841925545e-310,2.67979854207745e-308,"NA","RPL3P3","processed_pseudogene","HGNC Symbol",1,"ribosomal protein L3 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:23550]"
"ENSG00000236480",1811.73486027914,-4.37225154187051,0.116185447122422,-37.63166257185,6.52749220507724e-310,8.18805752977547e-308,"NA","PKMP1","processed_pseudogene","HGNC Symbol",1,"pyruvate kinase M1/2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44243]"
"ENSG00000226086",1215.37037049241,-6.8394968678641,0.182459739313956,-37.484964593178,1.61914234493639e-307,2.01994643360097e-305,"NA","EIF3LP3","processed_pseudogene","HGNC Symbol",1,"eukaryotic translation initiation factor 3 subunit L pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:44976]"
"ENSG00000230383",4491.2441342182,-4.40927191271937,0.117657243867644,-37.4755668905478,2.30337483243852e-307,2.85793736003105e-305,"NA","AC009245.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein L6 (RPL6) pseudogene"
"ENSG00000233913",3185.14906763424,-4.54961828626733,0.121474661554548,-37.4532287478269,5.32203545585062e-307,6.56767943011188e-305,"NA","RPL10P9","processed_pseudogene","HGNC Symbol",1,"ribosomal protein L10 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:35579]"
"ENSG00000041982",5845.68130984223,3.87430148084286,0.103461013040424,37.4469702836672,6.72884034521918e-307,8.25910887534161e-305,"3371","TNC","protein_coding","HGNC Symbol",14,"tenascin C [Source:HGNC Symbol;Acc:HGNC:5318]"
"ENSG00000164828",5236.98071998936,3.5114371564114,0.0937805512687388,37.4431276944511,7.77094075666883e-307,9.48719665640371e-305,"23353","SUN1","protein_coding","HGNC Symbol",35,"Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENSG00000019991",1140.13039328186,-6.76368456832779,0.180776802193917,-37.4145603099697,2.26553849384882e-306,2.75118318162598e-304,"3082","HGF","protein_coding","HGNC Symbol",11,"hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893]"
"ENSG00000230979",3936.33417236495,-5.2840752448642,0.14134840233596,-37.3833390228556,7.28843940270822e-306,8.80397204041422e-304,"NA","AC079250.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein L18a (RPL18A) pseudogene"
"ENSG00000206053",1804.12347750691,4.95063966469797,0.132542584635433,37.3513137556131,2.41393642485759e-305,2.90053518839467e-303,"90861","JPT2","protein_coding","HGNC Symbol",14,"Jupiter microtubule associated homolog 2 [Source:HGNC Symbol;Acc:HGNC:14137]"
"ENSG00000172974",1197.00913857161,-4.54159622526259,0.121717971764118,-37.3124540233379,1.03088756453646e-304,1.23220749206112e-302,"NA","AC007318.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"voltage-dependent anion channel 2 (VDAC2) pseudogene"
"ENSG00000176692",2100.94672257558,4.88509879027469,0.131117950033909,37.2572846739241,8.0758625410149e-304,9.60270530267554e-302,"2303","FOXC2","protein_coding","HGNC Symbol",1,"forkhead box C2 [Source:HGNC Symbol;Acc:HGNC:3801]"
"ENSG00000230593",1222.23916217562,-6.46074779647356,0.173748467462969,-37.1844879601631,1.21557922415022e-302,1.43791055374868e-300,"NA","PPIAP40","processed_pseudogene","HGNC Symbol",1,"peptidylprolyl isomerase A pseudogene 40 [Source:HGNC Symbol;Acc:HGNC:53664]"
"ENSG00000139620",4280.61911861829,-3.65091320879081,0.098185934470796,-37.1836681951295,1.25323086940696e-302,1.47480725508046e-300,"54934","KANSL2","protein_coding","HGNC Symbol",15,"KAT8 regulatory NSL complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:26024]"
"ENSG00000229638",6472.19478153101,-3.32351987799902,0.0895751924182211,-37.1031285367684,2.50132763936316e-301,2.92847743623902e-299,"NA","RPL4P4","processed_pseudogene","HGNC Symbol",1,"ribosomal protein L4 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:36179]"
"ENSG00000213303",2337.21909726215,-7.66486560094616,0.206661714627478,-37.0889480655022,4.2344043213101e-301,4.93221687017905e-299,"NA","AC008481.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein S12 (RPS12) pseudogene"
"ENSG00000123009",1157.31938557195,-5.73100301660338,0.154784473026927,-37.0256971163146,4.42058818893541e-300,5.1229456016952e-298,"NA","NME2P1","processed_pseudogene","HGNC Symbol",1,"NME/NM23 nucleoside diphosphate kinase 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31358]"
"ENSG00000182383",1875.99663141358,-8.32475027324003,0.225014282475398,-36.9965416490849,1.30154334644621e-299,1.50071891915995e-297,"NA","RPL27AP5","processed_pseudogene","HGNC Symbol",1,"ribosomal protein L27a pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:36420]"
"ENSG00000198060",3026.96117693404,-3.09521018427888,0.0838728200083053,-36.9036141144697,4.04368569661826e-298,4.63906253536657e-296,"54708","MARCHF5","protein_coding","HGNC Symbol",4,"membrane associated ring-CH-type finger 5 [Source:HGNC Symbol;Acc:HGNC:26025]"
